t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,sp,100,0,20,0,0,-0.454058,0.000000,3.129321,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.056682,0.006682,2,HOME,,sp,100,0,20,0,0,-0.454058,0.000000,3.129321,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.062251,0.005569,3,HOME,,sp,100,0,20,0,0,-0.450990,0.082639,3.132389,0.082639,3.000000,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.067869,0.005618,4,HOME,,sp,100,0,20,0,0,-0.444854,0.234064,3.138525,0.234064,3.000000,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.073665,0.005796,5,HOME,,sp,100,0,20,0,0,-0.435651,0.437142,-3.135457,-162.165957,3.000000,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.079234,0.005569,6,HOME,,sp,100,0,20,0,0,-0.423379,0.702114,-3.123185,-137.510520,3.000000,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.084859,0.005625,7,HOME,,sp,100,0,20,0,0,-0.408039,1.005878,-3.104777,-116.393045,2.962548,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.090481,0.005622,8,HOME,,sp,100,0,20,0,0,-0.386563,1.427954,-3.083301,-98.361130,2.664119,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.097355,0.006874,9,HOME,,sp,100,0,20,0,0,-0.362019,1.749366,-3.058758,-83.071355,2.371346,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.101858,0.004503,10,HOME,,sp,100,0,20,0,0,-0.337476,2.304594,-3.034214,-69.793019,2.008428,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.107479,0.005621,11,HOME,,sp,100,0,20,0,0,-0.306796,2.777583,-3.006602,-58.587256,1.621094,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.114359,0.006880,12,HOME,,sp,100,0,20,0,0,-0.276117,3.029799,-2.972855,-49.063430,1.299993,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.118854,0.004494,13,HOME,,sp,100,0,20,0,0,-0.248505,3.496871,-2.948311,-40.884766,0.938978,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.124750,0.005896,14,HOME,,sp,100,0,20,0,0,-0.214757,3.830885,-2.914563,-33.893507,0.568793,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.131694,0.006945,15,HOME,,sp,100,0,20,0,0,-0.177942,4.051441,-2.880816,-28.080557,0.208102,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.137232,0.005538,16,HOME,,sp,100,0,20,0,0,-0.150330,4.191637,-2.856272,-23.203663,-0.054850,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.142858,0.005626,17,HOME,,sp,100,0,20,0,0,-0.119651,4.380850,-2.831729,-19.068747,-0.357051,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.148478,0.005620,18,HOME,,sp,100,0,20,0,0,-0.092039,4.460676,-2.807185,-15.553365,-0.601892,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.155363,0.006885,19,HOME,,sp,100,0,20,0,0,-0.064427,4.393178,-2.788777,-12.819292,-0.802536,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.159856,0.004493,20,HOME,,sp,100,0,20,0,0,-0.042951,4.451214,-2.773437,-10.384246,-0.991752,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.165479,0.005623,21,HOME,,sp,100,0,20,0,0,-0.021476,4.356431,-2.761165,-8.499238,-1.135124,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.172356,0.006878,22,HOME,,sp,100,0,20,0,0,0.000000,4.171355,-2.751962,-7.023614,-1.251407,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.176855,0.004499,23,HOME,,sp,100,0,20,0,0,0.012272,3.954781,-2.748894,-5.867790,-1.284609,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.182493,0.005637,24,HOME,,sp,100,0,20,0,0,0.027612,3.769726,-2.745826,-4.905989,-1.351811,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.189401,0.006908,25,HOME,,sp,100,0,20,0,0,0.039884,3.470725,-2.748894,-4.236705,-1.360286,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.193858,0.004457,26,HOME,,sp,100,0,20,0,0,0.049087,3.259864,-2.755029,-3.807698,-1.370658,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.199485,0.005627,27,HOME,,sp,100,0,20,0,0,0.055223,2.934464,-2.764233,-3.481912,-1.322126,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.206355,0.006870,28,HOME,,sp,100,0,20,0,0,0.058291,2.561281,-2.779573,-3.294561,-1.234715,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.210853,0.004498,29,HOME,,sp,100,0,20,0,0,0.061359,2.279401,-2.797981,-3.414248,-1.174694,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.216482,0.005630,30,HOME,,sp,100,0,20,0,0,0.058291,1.855744,-2.819457,-3.474337,-1.023053,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.223352,0.006870,31,HOME,,sp,100,0,20,0,0,0.055223,1.510396,-2.847068,-3.556062,-0.894905,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.227854,0.004502,32,HOME,,sp,100,0,20,0,0,0.049087,1.079400,-2.874680,-3.942617,-0.716519,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.233478,0.005624,33,HOME,,sp,100,0,20,0,0,0.039884,0.672001,-2.908428,-4.251354,-0.520668,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.240355,0.006877,34,HOME,,sp,100,0,20,0,0,0.027612,0.303526,-2.948311,-4.483594,-0.311951,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.244858,0.004503,35,HOME,,sp,100,0,20,0,0,0.015340,-0.150796,-2.978991,-4.833037,-0.077480,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.250480,0.005622,36,HOME,,sp,100,0,20,0,0,0.003068,-0.455605,-3.021942,-5.254082,0.112138,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.257353,0.006873,37,HOME,,sp,100,0,20,0,0,-0.015340,-0.788999,-3.067962,-5.470306,0.359418,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.261857,0.004504,38,HOME,,sp,100,0,20,0,0,-0.027612,-1.079371,-3.104777,-5.875925,0.544704,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.267477,0.005621,39,HOME,,sp,100,0,20,0,0,-0.046019,-1.408727,3.132389,161.461217,0.790773,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.273286,0.005809,40,HOME,,sp,100,0,20,0,0,-0.058291,-1.514316,3.092505,136.212116,0.920625,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.278861,0.005576,41,HOME,,sp,100,0,20,0,0,-0.073631,-1.699853,3.049554,114.624781,1.099005,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.284482,0.005621,42,HOME,,sp,100,0,20,0,0,-0.088971,-1.854252,3.006602,96.284808,1.268043,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.291353,0.006871,43,HOME,,sp,100,0,20,0,0,-0.101243,-1.844014,2.966719,80.971412,1.363146,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.295854,0.004500,44,HOME,,sp,100,0,20,0,0,-0.107379,-1.771922,2.936039,67.803151,1.390606,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.301479,0.005626,45,HOME,,sp,100,0,20,0,0,-0.116583,-1.751549,2.902292,56.732824,1.458125,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.308354,0.006875,46,HOME,,sp,100,0,20,0,0,-0.119651,-1.555754,2.871612,47.553521,1.423930,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.312858,0.004504,47,HOME,,sp,100,0,20,0,0,-0.119651,-1.322391,2.850136,39.705304,1.353921,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.318476,0.005618,48,HOME,,sp,100,0,20,0,0,-0.119651,-1.124032,2.828661,33.176062,1.294414,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.325354,0.006878,49,HOME,,sp,100,0,20,0,0,-0.116583,-0.888516,2.810253,27.798183,1.199215,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.329858,0.004505,50,HOME,,sp,100,0,20,0,0,-0.113515,-0.653076,2.797981,23.219804,1.104039,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.335481,0.005623,51,HOME,,sp,100,0,20,0,0,-0.107379,-0.391423,2.785709,19.409450,0.976456,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.342353,0.006872,52,HOME,,sp,100,0,20,0,0,-0.095107,-0.064852,2.776505,16.297140,0.780310,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.346855,0.004502,53,HOME,,sp,100,0,20,0,0,-0.085903,0.251538,2.770369,13.648128,0.611762,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.352478,0.005623,54,HOME,,sp,100,0,20,0,0,-0.073631,0.541166,2.770369,11.600908,0.426699,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.359353,0.006875,55,HOME,,sp,100,0,20,0,0,-0.061359,0.727757,2.770369,9.860772,0.272547,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.363855,0.004502,56,HOME,,sp,100,0,20,0,0,-0.046019,1.129638,2.770369,8.381656,0.029264,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.369477,0.005622,57,HOME,,sp,100,0,20,0,0,-0.030680,1.369459,2.776505,7.288115,-0.165401,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.376355,0.006878,58,HOME,,sp,100,0,20,0,0,-0.015340,1.498596,2.782641,6.328720,-0.326860,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.380851,0.004496,59,HOME,,sp,100,0,20,0,0,0.000000,1.785632,2.791845,5.686507,-0.535690,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.386483,0.005633,60,HOME,,sp,100,0,20,0,0,0.018408,2.007977,2.801049,5.078626,-0.749655,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.393353,0.006869,61,HOME,,sp,100,0,20,0,0,0.036816,2.108737,2.813321,4.584803,-0.927145,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.397856,0.004503,62,HOME,,sp,100,0,20,0,0,0.052155,2.303435,2.825593,4.305890,-1.108273,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.403479,0.005624,63,HOME,,sp,100,0,20,0,0,0.070563,2.448899,2.840932,4.069156,-1.299175,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.410354,0.006875,64,HOME,,sp,100,0,20,0,0,0.088971,2.483204,2.853204,3.726542,-1.456728,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
0.414853,0.004499,65,HOME,,sp,100,0,20,0,0,0.101243,2.519890,2.868544,3.679019,-1.565909,0.000000,0.000000,0.000004627,-0.454058,0.000000,3.129321,0.000000
