t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,baseline,20,0,4,0,0,-0.061359,0.000000,-3.123185,0.000000,0.490874,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.056184,0.006184,2,HOME,,baseline,20,0,4,0,0,-0.064427,-0.074416,-3.120117,0.074416,0.537742,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.062031,0.005847,3,HOME,,baseline,20,0,4,0,0,-0.064427,-0.063254,-3.120117,0.063254,0.534394,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.066782,0.004750,4,HOME,,baseline,20,0,4,0,0,-0.064427,-0.053766,-3.120117,0.053766,0.531547,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.074145,0.007364,5,HOME,,baseline,20,0,4,0,0,-0.067495,-0.108195,-3.117049,0.108195,0.572420,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.079941,0.005796,6,HOME,,baseline,20,0,4,0,0,-0.067495,-0.091966,-3.117049,0.091966,0.567551,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.084517,0.004576,7,HOME,,baseline,20,0,4,0,0,-0.067495,-0.078171,-3.113981,0.178738,0.563413,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.090078,0.005561,8,HOME,,baseline,20,0,4,0,0,-0.064427,0.016316,-3.110913,0.234689,0.510523,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.096949,0.006871,9,HOME,,baseline,20,0,4,0,0,-0.064427,0.013868,-3.107845,0.266458,0.511257,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.101452,0.004503,10,HOME,,baseline,20,0,4,0,0,-0.061359,0.113996,-3.101709,0.430904,0.456675,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.107076,0.005624,11,HOME,,baseline,20,0,4,0,0,-0.061359,0.096896,-3.098641,0.448090,0.461805,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.114008,0.006932,12,HOME,,baseline,20,0,4,0,0,-0.058291,0.148750,-3.092505,0.513652,0.421705,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.119580,0.005572,13,HOME,,baseline,20,0,4,0,0,-0.055223,0.209024,-3.086369,0.601777,0.379079,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.125197,0.005617,14,HOME,,baseline,20,0,4,0,0,-0.052155,0.259599,-3.083301,0.593439,0.339363,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.130835,0.005638,15,HOME,,baseline,20,0,4,0,0,-0.049087,0.302284,-3.077165,0.667673,0.302014,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.136657,0.005822,16,HOME,,baseline,20,0,4,0,0,-0.046019,0.335981,-3.071030,0.725601,0.267361,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.142222,0.005564,17,HOME,,baseline,20,0,4,0,0,-0.042951,0.368290,-3.067962,0.699467,0.233125,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.147815,0.005594,18,HOME,,baseline,20,0,4,0,0,-0.042951,0.313046,-3.061826,0.759089,0.249698,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.153589,0.005774,19,HOME,,baseline,20,0,4,0,0,-0.039884,0.345790,-3.058758,0.724926,0.215331,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
