t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,baseline,20,0,4,0,0,-0.076699,0.000000,3.129321,0.000000,0.613592,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.056909,0.006909,2,HOME,,baseline,20,0,4,0,0,-0.076699,0.000000,3.129321,0.000000,0.613592,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.063845,0.006936,3,HOME,,baseline,20,0,4,0,0,-0.076699,0.000000,3.132389,0.066344,0.613592,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.070847,0.007002,4,HOME,,baseline,20,0,4,0,0,-0.073631,0.065726,3.132389,0.056392,0.569331,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.077845,0.006998,5,HOME,,baseline,20,0,4,0,0,-0.073631,0.055867,3.135457,0.113694,0.572288,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.084844,0.006999,6,HOME,,baseline,20,0,4,0,0,-0.070563,0.113240,3.138525,0.162393,0.530533,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.091853,0.007009,7,HOME,,baseline,20,0,4,0,0,-0.067495,0.161916,-3.138525,-134.205482,0.491387,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.098871,0.007018,8,HOME,,baseline,20,0,4,0,0,-0.061359,0.268771,-3.135457,-114.009089,0.410243,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.105845,0.006974,9,HOME,,baseline,20,0,4,0,0,-0.058291,0.294440,-3.129321,-96.775756,0.377998,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.112841,0.006996,10,HOME,,baseline,20,0,4,0,0,-0.052155,0.381829,-3.123185,-82.127838,0.302694,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.119861,0.007019,11,HOME,,baseline,20,0,4,0,0,-0.046019,0.455679,-3.117049,-69.677538,0.231452,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.127312,0.007452,12,HOME,,baseline,20,0,4,0,0,-0.042951,0.449084,-3.113981,-59.164150,0.208886,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.134203,0.006891,13,HOME,,baseline,20,0,4,0,0,-0.036816,0.515281,-3.107845,-50.155968,0.139940,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.141194,0.006991,14,HOME,,baseline,20,0,4,0,0,-0.033748,0.503816,-3.104777,-42.566746,0.118836,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.148197,0.007003,15,HOME,,baseline,20,0,4,0,0,-0.030680,0.493962,-3.101709,-36.116016,0.097248,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.155196,0.006999,16,HOME,,baseline,20,0,4,0,0,-0.030680,0.419867,-3.098641,-30.632859,0.119477,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.162192,0.006996,17,HOME,,baseline,20,0,4,0,0,-0.027612,0.422662,-3.098641,-26.037930,0.094095,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.168317,0.006124,18,HOME,,baseline,20,0,4,0,0,-0.027612,0.359263,-3.098641,-22.132240,0.113114,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.174444,0.006128,19,HOME,,baseline,20,0,4,0,0,-0.027612,0.305373,-3.098641,-18.812404,0.129281,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
