t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,baseline,20,5,4,0,0,-0.641204,0.000000,-3.126253,0.000000,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.056968,0.006968,2,HOME,,baseline,20,5,4,0,0,-0.641204,0.000000,-3.126253,0.000000,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.062513,0.005545,3,HOME,,baseline,20,5,4,0,0,-0.641204,0.000000,-3.123185,0.082991,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.068159,0.005646,4,HOME,,baseline,20,5,4,0,0,-0.635068,0.163003,-3.117049,0.233545,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.075025,0.006866,5,HOME,,baseline,20,5,4,0,0,-0.625864,0.339629,-3.107845,0.399590,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.079515,0.004489,6,HOME,,baseline,20,5,4,0,0,-0.613592,0.698709,-3.095573,0.749676,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.085128,0.005614,7,HOME,,baseline,20,5,4,0,0,-0.595185,1.085760,-3.077165,1.129082,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.092008,0.006879,8,HOME,,baseline,20,5,4,0,0,-0.573709,1.391156,-3.055690,1.427979,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.096507,0.004500,9,HOME,,baseline,20,5,4,0,0,-0.552233,1.898406,-3.034214,1.929706,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.102140,0.005633,10,HOME,,baseline,20,5,4,0,0,-0.524621,2.348934,-3.006602,2.375539,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.109010,0.006870,11,HOME,,baseline,20,5,4,0,0,-0.493942,2.666464,-2.975923,2.689078,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.113499,0.004489,12,HOME,,baseline,20,5,4,0,0,-0.466330,3.189189,-2.948311,3.208411,2.773885,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.119125,0.005627,13,HOME,,baseline,20,5,4,0,0,-0.429515,3.692285,-2.911496,3.708624,2.328432,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.126000,0.006875,14,HOME,,baseline,20,5,4,0,0,-0.389631,4.008640,-2.874680,3.955590,1.914457,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.130496,0.004496,15,HOME,,baseline,20,5,4,0,0,-0.358952,4.431004,-2.844000,4.385911,1.542311,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.136121,0.005625,16,HOME,,baseline,20,5,4,0,0,-0.319068,4.829864,-2.807185,4.709726,1.103585,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.143143,0.007022,17,HOME,,baseline,20,5,4,0,0,-0.279185,4.957329,-2.770369,4.789678,0.746277,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.148933,0.005789,18,HOME,,baseline,20,5,4,0,0,-0.239301,5.247120,-2.736622,4.945633,0.340272,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.154502,0.005570,19,HOME,,baseline,20,5,4,0,0,-0.199418,5.534123,-2.705942,5.029997,-0.064897,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.160119,0.005617,20,HOME,,baseline,20,5,4,0,0,-0.165670,5.605258,-2.675262,5.094819,-0.356218,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.167050,0.006931,21,HOME,,baseline,20,5,4,0,0,-0.131922,5.494859,-2.650719,4.861788,-0.593079,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.171499,0.004449,22,HOME,,baseline,20,5,4,0,0,-0.104311,5.601653,-2.632311,4.753202,-0.846010,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.177122,0.005624,23,HOME,,baseline,20,5,4,0,0,-0.073631,5.579687,-2.613903,4.531191,-1.084857,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.183995,0.006873,24,HOME,,baseline,20,5,4,0,0,-0.046019,5.345370,-2.598563,4.186310,-1.235456,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.188513,0.004518,25,HOME,,baseline,20,5,4,0,0,-0.024544,5.256624,-2.589360,3.863961,-1.380638,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.194121,0.005608,26,HOME,,baseline,20,5,4,0,0,-0.003068,5.042582,-2.583224,3.448496,-1.488231,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.200996,0.006875,27,HOME,,baseline,20,5,4,0,0,0.015340,4.687822,-2.580156,2.998159,-1.529065,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.205499,0.004504,28,HOME,,baseline,20,5,4,0,0,0.030680,4.495543,-2.583224,2.446256,-1.594100,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.211124,0.005625,29,HOME,,baseline,20,5,4,0,0,0.046019,4.230296,-2.589360,1.915684,-1.637244,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.217994,0.006870,30,HOME,,baseline,20,5,4,0,0,0.055223,3.796712,-2.598563,1.427370,-1.580800,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.222496,0.004502,31,HOME,,baseline,20,5,4,0,0,0.064427,3.533884,-2.613903,0.702134,-1.575583,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.228128,0.005632,32,HOME,,baseline,20,5,4,0,0,0.070563,3.167211,-2.632311,0.106585,-1.514668,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.235009,0.006881,33,HOME,,baseline,20,5,4,0,0,0.070563,2.692130,-2.659923,-0.511310,-1.372144,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.239502,0.004493,34,HOME,,baseline,20,5,4,0,0,0.070563,2.288310,-2.684466,-1.254044,-1.250998,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.245118,0.005616,35,HOME,,baseline,20,5,4,0,0,0.067495,1.863121,-2.718214,-1.967308,-1.098897,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.251991,0.006873,36,HOME,,baseline,20,5,4,0,0,0.061359,1.449731,-2.758097,-2.542700,-0.925793,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
