t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,baseline,10,0,2,0,0,-0.533825,0.000000,3.113981,0.000000,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.056947,0.006947,2,HOME,,baseline,10,0,2,0,0,-0.533825,0.000000,3.117049,0.066244,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.061246,0.004299,3,HOME,,baseline,10,0,2,0,0,-0.530757,0.107040,3.117049,0.056308,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.066865,0.005619,4,HOME,,baseline,10,0,2,0,0,-0.524621,0.254791,3.126253,0.293572,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.073746,0.006881,5,HOME,,baseline,10,0,2,0,0,-0.515418,0.417206,3.135457,0.450169,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.078261,0.004515,6,HOME,,baseline,10,0,2,0,0,-0.506214,0.660409,-3.135457,-207.958566,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.083869,0.005608,7,HOME,,baseline,10,0,2,0,0,-0.487806,1.053732,-3.113981,-176.190333,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.090746,0.006878,8,HOME,,baseline,10,0,2,0,0,-0.466330,1.364057,-3.092505,-149.293398,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.095243,0.004497,9,HOME,,baseline,10,0,2,0,0,-0.444854,1.875855,-3.071030,-126.182982,2.996079,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.100868,0.005625,10,HOME,,baseline,10,0,2,0,0,-0.417243,2.330816,-3.040350,-106.437380,2.638697,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.107751,0.006884,11,HOME,,baseline,10,0,2,0,0,-0.386563,2.649727,-3.006602,-89.736386,2.297587,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.112322,0.004571,12,HOME,,baseline,10,0,2,0,0,-0.358952,3.158447,-2.978991,-75.369749,1.924078,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.117882,0.005560,13,HOME,,baseline,10,0,2,0,0,-0.322136,3.677879,-2.942175,-63.071088,1.473724,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.124947,0.007066,14,HOME,,baseline,10,0,2,0,0,-0.285320,3.907787,-2.908428,-52.893967,1.110227,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.129448,0.004500,15,HOME,,baseline,10,0,2,0,0,-0.257709,4.241956,-2.877748,-43.937276,0.789083,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.135011,0.005564,16,HOME,,baseline,10,0,2,0,0,-0.220893,4.598220,-2.844000,-36.436840,0.387680,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.140631,0.005619,17,HOME,,baseline,10,0,2,0,0,-0.190214,4.727423,-2.816389,-30.234272,0.103482,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.146265,0.005634,18,HOME,,baseline,10,0,2,0,0,-0.156466,4.916749,-2.788777,-24.964044,-0.223296,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.151884,0.005619,19,HOME,,baseline,10,0,2,0,0,-0.125786,4.998264,-2.761165,-20.482313,-0.493188,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.158757,0.006873,20,HOME,,baseline,10,0,2,0,0,-0.095107,4.918056,-2.736622,-16.874340,-0.714562,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.163259,0.004502,21,HOME,,baseline,10,0,2,0,0,-0.073631,4.895884,-2.721282,-13.832092,-0.879716,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.168912,0.005652,22,HOME,,baseline,10,0,2,0,0,-0.049087,4.812829,-2.705942,-11.350199,-1.051149,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.175777,0.006866,23,HOME,,baseline,10,0,2,0,0,-0.027612,4.560113,-2.693670,-9.379549,-1.147141,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.180258,0.004480,24,HOME,,baseline,10,0,2,0,0,-0.015340,4.286942,-2.684466,-7.664483,-1.163364,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.185879,0.005621,25,HOME,,baseline,10,0,2,0,0,-0.003068,3.971390,-2.681398,-6.432938,-1.166873,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.192754,0.006876,26,HOME,,baseline,10,0,2,0,0,0.000000,3.442612,-2.681398,-5.467997,-1.032784,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.197260,0.004506,27,HOME,,baseline,10,0,2,0,0,0.003068,3.028358,-2.684466,-4.749936,-0.933051,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.202883,0.005623,28,HOME,,baseline,10,0,2,0,0,0.000000,2.492265,-2.690602,-4.201123,-0.747680,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.209746,0.006863,29,HOME,,baseline,10,0,2,0,0,-0.006136,1.984320,-2.702874,-3.839166,-0.546209,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.214244,0.004497,30,HOME,,baseline,10,0,2,0,0,-0.012272,1.482025,-2.715146,-3.672585,-0.346433,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.219866,0.005622,31,HOME,,baseline,10,0,2,0,0,-0.021476,1.014170,-2.733554,-3.612800,-0.132445,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.226744,0.006878,32,HOME,,baseline,10,0,2,0,0,-0.033748,0.594406,-2.755029,-3.539247,0.091659,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.231242,0.004498,33,HOME,,baseline,10,0,2,0,0,-0.042951,0.198345,-2.776505,-3.724459,0.284108,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.236869,0.005627,34,HOME,,baseline,10,0,2,0,0,-0.058291,-0.240340,-2.804117,-3.901871,0.538432,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.243741,0.006872,35,HOME,,baseline,10,0,2,0,0,-0.073631,-0.539131,-2.834796,-3.986274,0.750788,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.248240,0.004499,36,HOME,,baseline,10,0,2,0,0,-0.088971,-0.969743,-2.862408,-4.309000,1.002690,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.253962,0.005722,37,HOME,,baseline,10,0,2,0,0,-0.107379,-1.306846,-2.896156,-4.547351,1.251083,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.260045,0.006084,38,HOME,,baseline,10,0,2,0,0,-0.122718,-1.489048,-2.926835,-4.621707,1.428462,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.266175,0.006130,39,HOME,,baseline,10,0,2,0,0,-0.141126,-1.716161,-2.963651,-4.829391,1.643858,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.272134,0.005960,40,HOME,,baseline,10,0,2,0,0,-0.156466,-1.844817,-3.000466,-5.031574,1.805173,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.280368,0.008233,41,HOME,,baseline,10,0,2,0,0,-0.177942,-1.959358,-3.049554,-5.171156,2.011342,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.287090,0.006723,42,HOME,,baseline,10,0,2,0,0,-0.196350,-2.076171,-3.092505,-5.353821,2.193648,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.292624,0.005534,43,HOME,,baseline,10,0,2,0,0,-0.208621,-2.097379,-3.123185,-5.382332,2.298185,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.298249,0.005625,44,HOME,,baseline,10,0,2,0,0,-0.217825,-2.028205,3.129321,162.155719,2.351064,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.303880,0.005630,45,HOME,,baseline,10,0,2,0,0,-0.223961,-1.887446,3.101709,137.096737,2.357923,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.310838,0.006958,46,HOME,,baseline,10,0,2,0,0,-0.223961,-1.604329,3.077165,116.003148,2.272988,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.315250,0.004412,47,HOME,,baseline,10,0,2,0,0,-0.223961,-1.363680,3.061826,98.081128,2.200794,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.320869,0.005619,48,HOME,,baseline,10,0,2,0,0,-0.220893,-1.077231,3.046486,82.959472,2.090315,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.327745,0.006876,49,HOME,,baseline,10,0,2,0,0,-0.214757,-0.781792,3.034214,70.247844,1.952596,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.332255,0.004510,50,HOME,,baseline,10,0,2,0,0,-0.205553,-0.358400,3.025010,59.404544,1.751947,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.337870,0.005615,51,HOME,,baseline,10,0,2,0,0,-0.193282,0.023187,3.018874,50.329949,1.539297,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.344747,0.006877,52,HOME,,baseline,10,0,2,0,0,-0.177942,0.354320,3.015806,42.713534,1.317238,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.349243,0.004496,53,HOME,,baseline,10,0,2,0,0,-0.162602,0.812926,3.015806,36.306504,1.056938,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.354864,0.005621,54,HOME,,baseline,10,0,2,0,0,-0.144194,1.182180,3.018874,30.942394,0.798899,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.361753,0.006888,55,HOME,,baseline,10,0,2,0,0,-0.125786,1.405710,3.021942,26.367844,0.584578,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.366257,0.004505,56,HOME,,baseline,10,0,2,0,0,-0.107379,1.807766,3.025010,22.514820,0.316700,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.371864,0.005606,57,HOME,,baseline,10,0,2,0,0,-0.085903,2.111182,3.031146,19.301763,0.053869,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.378744,0.006880,58,HOME,,baseline,10,0,2,0,0,-0.061359,2.329623,3.040350,16.607168,-0.208013,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.383243,0.004499,59,HOME,,baseline,10,0,2,0,0,-0.042951,2.593930,3.046486,14.320676,-0.434567,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
