t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,sp,15,5,3,0,0,-0.466330,0.000000,3.117049,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.056942,0.006942,2,HOME,,sp,15,5,3,0,0,-0.466330,0.000000,3.117049,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.062526,0.005585,3,HOME,,sp,15,5,3,0,0,-0.466330,0.000000,3.120117,0.082405,3.000000,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.069392,0.006865,4,HOME,,sp,15,5,3,0,0,-0.460194,0.134065,3.126253,0.204109,3.000000,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.073932,0.004541,5,HOME,,sp,15,5,3,0,0,-0.450990,0.418006,3.135457,0.477544,3.000000,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.079513,0.005581,6,HOME,,sp,15,5,3,0,0,-0.435651,0.767612,-3.132389,-168.062577,3.000000,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.086386,0.006873,7,HOME,,sp,15,5,3,0,0,-0.420311,0.987251,-3.113981,-142.451454,3.000000,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.090883,0.004497,8,HOME,,sp,15,5,3,0,0,-0.401903,1.453203,-3.095573,-120.469695,2.779263,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.096509,0.005626,9,HOME,,sp,15,5,3,0,0,-0.377359,1.889564,-3.071030,-101.744900,2.452005,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.103384,0.006875,10,HOME,,sp,15,5,3,0,0,-0.346680,2.275478,-3.043418,-85.880752,2.090794,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.107882,0.004497,11,HOME,,sp,15,5,3,0,0,-0.322136,2.752781,-3.018874,-72.180013,1.751253,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.113512,0.005630,12,HOME,,sp,15,5,3,0,0,-0.288388,3.238992,-2.985127,-60.453883,1.335409,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.120384,0.006873,13,HOME,,sp,15,5,3,0,0,-0.257709,3.422745,-2.954447,-50.716199,1.034847,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.124885,0.004501,14,HOME,,sp,15,5,3,0,0,-0.227029,3.931810,-2.926835,-42.188540,0.636690,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.130504,0.005619,15,HOME,,sp,15,5,3,0,0,-0.193282,4.243008,-2.896156,-35.041196,0.273350,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.137396,0.006892,16,HOME,,sp,15,5,3,0,0,-0.162602,4.274236,-2.865476,-29.117337,0.018545,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.143329,0.005933,17,HOME,,sp,15,5,3,0,0,-0.131922,4.408791,-2.837864,-24.051616,-0.267258,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.148888,0.005560,18,HOME,,sp,15,5,3,0,0,-0.101243,4.575222,-2.813321,-19.781673,-0.562625,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.154514,0.005625,19,HOME,,sp,15,5,3,0,0,-0.073631,4.625236,-2.794913,-16.323558,-0.798522,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.161383,0.006869,20,HOME,,sp,15,5,3,0,0,-0.046019,4.534385,-2.776505,-13.473068,-0.992160,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.165885,0.004503,21,HOME,,sp,15,5,3,0,0,-0.027612,4.467464,-2.764233,-11.043283,-1.119346,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.171518,0.005632,22,HOME,,sp,15,5,3,0,0,-0.006136,4.369290,-2.755029,-9.141671,-1.261700,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.178370,0.006852,23,HOME,,sp,15,5,3,0,0,0.012272,4.116876,-2.748894,-7.636094,-1.333238,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.182872,0.004503,24,HOME,,sp,15,5,3,0,0,0.024544,3.908170,-2.745826,-6.388473,-1.368800,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.188494,0.005622,25,HOME,,sp,15,5,3,0,0,0.039884,3.731245,-2.745826,-5.430202,-1.438441,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.195368,0.006874,26,HOME,,sp,15,5,3,0,0,0.049087,3.372390,-2.751962,-4.749560,-1.404416,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.199869,0.004500,27,HOME,,sp,15,5,3,0,0,0.055223,3.071043,-2.761165,-4.343894,-1.363099,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.205493,0.005624,28,HOME,,sp,15,5,3,0,0,0.061359,2.774043,-2.776505,-4.101451,-1.323087,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.212366,0.006873,29,HOME,,sp,15,5,3,0,0,0.061359,2.357937,-2.794913,-3.887958,-1.198255,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.216870,0.004504,30,HOME,,sp,15,5,3,0,0,0.061359,2.004246,-2.813321,-3.917761,-1.092148,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.222493,0.005622,31,HOME,,sp,15,5,3,0,0,0.058291,1.621760,-2.840932,-4.066742,-0.952858,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.229374,0.006881,32,HOME,,sp,15,5,3,0,0,0.052155,1.244744,-2.871612,-4.125491,-0.790666,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.233875,0.004501,33,HOME,,sp,15,5,3,0,0,0.046019,0.853563,-2.899224,-4.426779,-0.624224,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.239493,0.005617,34,HOME,,sp,15,5,3,0,0,0.033748,0.397839,-2.939107,-4.827752,-0.389332,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.246374,0.006881,35,HOME,,sp,15,5,3,0,0,0.021476,0.070649,-2.978991,-4.973011,-0.193001,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.250868,0.004494,36,HOME,,sp,15,5,3,0,0,0.009204,-0.349522,-3.012738,-5.353387,0.031226,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.256495,0.005626,37,HOME,,sp,15,5,3,0,0,-0.006136,-0.706057,-3.058758,-5.777268,0.260904,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.263368,0.006874,38,HOME,,sp,15,5,3,0,0,-0.024544,-1.001839,-3.104777,-5.914906,0.496901,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.267881,0.004513,39,HOME,,sp,15,5,3,0,0,-0.036816,-1.259454,3.138525,202.486822,0.672361,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.273551,0.005670,40,HOME,,sp,15,5,3,0,0,-0.055223,-1.557510,3.092505,170.896365,0.909039,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.280387,0.006836,41,HOME,,sp,15,5,3,0,0,-0.070563,-1.660485,3.046486,144.252104,1.062651,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.284885,0.004498,42,HOME,,sp,15,5,3,0,0,-0.082835,-1.820649,3.009670,121.386578,1.208875,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.290507,0.005622,43,HOME,,sp,15,5,3,0,0,-0.095107,-1.875001,2.966719,102.032518,1.323355,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.297384,0.006877,44,HOME,,sp,15,5,3,0,0,-0.104311,-1.794501,2.926835,85.857725,1.372836,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.301883,0.004499,45,HOME,,sp,15,5,3,0,0,-0.113515,-1.832168,2.899224,72.058539,1.457767,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.307512,0.005629,46,HOME,,sp,15,5,3,0,0,-0.116583,-1.639097,2.865476,60.350464,1.424389,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.314389,0.006877,47,HOME,,sp,15,5,3,0,0,-0.119651,-1.460151,2.837864,50.695627,1.395249,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.318878,0.004489,48,HOME,,sp,15,5,3,0,0,-0.119651,-1.241128,2.816389,42.373648,1.329543,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
0.324516,0.005638,49,HOME,,sp,15,5,3,0,0,-0.119651,-1.054959,2.797981,35.527828,1.273692,0.000000,0.000000,0.000004627,-0.466330,0.000000,3.117049,0.000000
