t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,kf,20,5,4,0,0,-0.472466,0.000000,-3.064894,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.054237,0.004237,2,HOME,,kf,20,5,4,0,0,-0.475534,-0.108618,-3.067962,-0.108618,3.000000,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.059808,0.005571,3,HOME,,kf,20,5,4,0,0,-0.481670,-0.257532,-3.071030,-0.174928,3.000000,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.066736,0.006928,4,HOME,,kf,20,5,4,0,0,-0.481670,-0.218902,-3.067962,-0.082263,3.000000,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.072304,0.005568,5,HOME,,kf,20,5,4,0,0,-0.475534,-0.020757,-3.064894,0.012731,3.000000,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.077928,0.005624,6,HOME,,kf,20,5,4,0,0,-0.469398,0.146003,-3.052622,0.338114,3.000000,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.083552,0.005624,7,HOME,,kf,20,5,4,0,0,-0.457126,0.451419,-3.043418,0.532884,3.000000,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.089172,0.005621,8,HOME,,kf,20,5,4,0,0,-0.441786,0.793075,-3.025010,0.944194,3.000000,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.094801,0.005628,9,HOME,,kf,20,5,4,0,0,-0.423379,1.164707,-3.003534,1.374923,3.000000,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.101669,0.006868,10,HOME,,kf,20,5,4,0,0,-0.401903,1.459017,-2.982059,1.637702,2.777519,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.106180,0.004511,11,HOME,,kf,20,5,4,0,0,-0.380427,1.954213,-2.957515,2.208102,2.457154,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.111806,0.005625,12,HOME,,kf,20,5,4,0,0,-0.349748,2.479183,-2.929903,2.613178,2.054226,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.118677,0.006872,13,HOME,,kf,20,5,4,0,0,-0.319068,2.776994,-2.899224,2.890890,1.719446,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.123191,0.004514,14,HOME,,kf,20,5,4,0,0,-0.294524,3.176114,-2.874680,3.272926,1.403360,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.128989,0.005798,15,HOME,,kf,20,5,4,0,0,-0.260777,3.572763,-2.840932,3.655052,1.014385,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.134558,0.005569,16,HOME,,kf,20,5,4,0,0,-0.233165,3.780611,-2.816389,3.767917,0.731137,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.140178,0.005620,17,HOME,,kf,20,5,4,0,0,-0.199418,4.114198,-2.788777,3.939649,0.361081,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.145801,0.005623,18,HOME,,kf,20,5,4,0,0,-0.168738,4.315480,-2.761165,4.085272,0.055259,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.152672,0.006872,19,HOME,,kf,20,5,4,0,0,-0.138058,4.337873,-2.736622,4.008253,-0.196896,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.157177,0.004505,20,HOME,,kf,20,5,4,0,0,-0.113515,4.504398,-2.718214,4.019920,-0.443203,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.162799,0.005621,21,HOME,,kf,20,5,4,0,0,-0.088971,4.483698,-2.699806,3.908152,-0.633342,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.169685,0.006886,22,HOME,,kf,20,5,4,0,0,-0.061359,4.412583,-2.684466,3.656062,-0.832901,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.174181,0.004496,23,HOME,,kf,20,5,4,0,0,-0.042951,4.364885,-2.675262,3.414747,-0.965854,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.179799,0.005619,24,HOME,,kf,20,5,4,0,0,-0.021476,4.283460,-2.666059,3.148239,-1.113232,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.186680,0.006880,25,HOME,,kf,20,5,4,0,0,-0.003068,4.042256,-2.659923,2.809774,-1.188133,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.191177,0.004497,26,HOME,,kf,20,5,4,0,0,0.009204,3.845235,-2.659923,2.388308,-1.227202,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.196799,0.005622,27,HOME,,kf,20,5,4,0,0,0.024544,3.677755,-2.662991,1.948201,-1.299676,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.204151,0.007353,28,HOME,,kf,20,5,4,0,0,0.036816,3.376451,-2.672195,1.468202,-1.307459,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.211669,0.007518,29,HOME,,kf,20,5,4,0,0,0.046019,3.053625,-2.687534,0.941902,-1.284243,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.217671,0.006003,30,HOME,,kf,20,5,4,0,0,0.049087,2.672248,-2.705942,0.340617,-1.194373,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.225125,0.007453,31,HOME,,kf,20,5,4,0,0,0.052155,2.333154,-2.736622,-0.327910,-1.117189,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.233664,0.008540,32,HOME,,kf,20,5,4,0,0,0.049087,1.929292,-2.758097,-0.655946,-0.971487,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.235923,0.002258,33,HOME,,kf,20,5,4,0,0,0.046019,1.436108,-2.785709,-2.391668,-0.798988,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.242156,0.006233,34,HOME,,kf,20,5,4,0,0,0.036816,0.999198,-2.828661,-3.066554,-0.594284,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.248108,0.005952,35,HOME,,kf,20,5,4,0,0,0.027612,0.617371,-2.868544,-3.611677,-0.406104,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.253856,0.005748,36,HOME,,kf,20,5,4,0,0,0.018408,0.284574,-2.902292,-3.950625,-0.232634,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.259001,0.005145,37,HOME,,kf,20,5,4,0,0,0.003068,-0.205346,-2.948311,-4.699734,0.037060,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.265074,0.006073,38,HOME,,kf,20,5,4,0,0,-0.012272,-0.553409,-2.994330,-5.131369,0.264198,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.272614,0.007540,39,HOME,,kf,20,5,4,0,0,-0.030680,-0.836585,-3.052622,-5.521258,0.496413,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.278914,0.006300,40,HOME,,kf,20,5,4,0,0,-0.052155,-1.222429,-3.110913,-6.080970,0.783972,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.284945,0.006030,41,HOME,,kf,20,5,4,0,0,-0.064427,-1.344317,3.129321,150.051684,0.918713,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.289692,0.004747,42,HOME,,kf,20,5,4,0,0,-0.079767,-1.627382,3.089437,126.283677,1.126351,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.296781,0.007090,43,HOME,,kf,20,5,4,0,0,-0.095107,-1.707822,3.034214,106.172755,1.273201,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.302365,0.005583,44,HOME,,kf,20,5,4,0,0,-0.107379,-1.781341,2.991263,89.092921,1.393431,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.306792,0.004428,45,HOME,,kf,20,5,4,0,0,-0.116583,-1.825949,2.957515,74.585682,1.480445,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.312874,0.006082,46,HOME,,kf,20,5,4,0,0,-0.122718,-1.703383,2.926835,62.641196,1.492763,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.318693,0.005818,47,HOME,,kf,20,5,4,0,0,-0.125786,-1.526973,2.893088,52.374945,1.464383,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
0.323189,0.004497,48,HOME,,kf,20,5,4,0,0,-0.128854,-1.400271,2.865476,43.597610,1.450916,0.000000,0.000000,0.000004627,-0.472466,0.000000,-3.064894,0.000000
