t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,baseline,15,5,3,0,0,-1.009359,0.000000,-3.089437,0.000000,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.055709,0.005709,2,HOME,,baseline,15,5,3,0,0,-1.009359,0.000000,-3.089437,0.000000,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.061254,0.005545,3,HOME,,baseline,15,5,3,0,0,-1.009359,0.000000,-3.089437,0.000000,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.066869,0.005615,4,HOME,,baseline,15,5,3,0,0,-1.006291,0.081962,-3.083301,0.163923,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.073746,0.006877,5,HOME,,baseline,15,5,3,0,0,-0.997088,0.270415,-3.074097,0.340083,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.078242,0.004496,6,HOME,,baseline,15,5,3,0,0,-0.987884,0.536901,-3.061826,0.698468,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.083874,0.005632,7,HOME,,baseline,15,5,3,0,0,-0.969476,0.946662,-3.043418,1.083994,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.090752,0.006878,8,HOME,,baseline,15,5,3,0,0,-0.951068,1.206089,-3.021942,1.389725,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.095246,0.004494,9,HOME,,baseline,15,5,3,0,0,-0.932660,1.639570,-3.000466,1.898060,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.100867,0.005621,10,HOME,,baseline,15,5,3,0,0,-0.905049,2.130490,-2.972855,2.350206,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.107741,0.006874,11,HOME,,baseline,15,5,3,0,0,-0.874369,2.480436,-2.942175,2.667195,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.112241,0.004500,12,HOME,,baseline,15,5,3,0,0,-0.846757,3.028779,-2.914563,3.187524,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
0.117871,0.005630,13,HOME,,baseline,15,5,3,0,0,-0.809942,3.555273,-2.877748,3.690206,3.000000,0.000000,0.000000,0.000004627,0.000000,0.000000,0.000000,0.000000
