t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,sp,0,0,0,0,0,-0.724039,0.000000,-3.055690,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.057210,0.007210,2,HOME,,sp,0,0,0,0,0,-0.727107,-0.063823,-3.052622,0.063823,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.062747,0.005537,3,HOME,,sp,0,0,0,0,0,-0.727107,-0.054250,-3.049554,0.137364,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.069619,0.006872,4,HOME,,sp,0,0,0,0,0,-0.724039,0.020853,-3.040350,0.317656,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.074128,0.004508,5,HOME,,sp,0,0,0,0,0,-0.714835,0.323969,-3.031146,0.576251,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.079742,0.005614,6,HOME,,sp,0,0,0,0,0,-0.702563,0.603261,-3.015806,0.899673,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.086618,0.006877,7,HOME,,sp,0,0,0,0,0,-0.687223,0.847380,-2.994330,1.233174,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.091134,0.004516,8,HOME,,sp,0,0,0,0,0,-0.671884,1.229803,-2.975923,1.659633,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.096748,0.005613,9,HOME,,sp,0,0,0,0,0,-0.647340,1.701180,-2.948311,2.148517,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.103637,0.006890,10,HOME,,sp,0,0,0,0,0,-0.619728,2.047151,-2.917631,2.494182,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.108150,0.004513,11,HOME,,sp,0,0,0,0,0,-0.595185,2.555880,-2.893088,2.935856,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.113762,0.005612,12,HOME,,sp,0,0,0,0,0,-0.564505,2.992490,-2.859340,3.397469,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.119693,0.005931,13,HOME,,sp,0,0,0,0,0,-0.533825,3.319547,-2.828661,3.663779,3.000000,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.125248,0.005555,14,HOME,,sp,0,0,0,0,0,-0.497010,3.815707,-2.791845,4.108305,2.831366,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.130864,0.005616,15,HOME,,sp,0,0,0,0,0,-0.460194,4.226758,-2.755029,4.475466,2.413526,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.136493,0.005629,16,HOME,,sp,0,0,0,0,0,-0.426447,4.491973,-2.721282,4.703375,2.063981,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.142121,0.005628,17,HOME,,sp,0,0,0,0,0,-0.386563,4.881119,-2.684466,4.979046,1.628169,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.147742,0.005620,18,HOME,,sp,0,0,0,0,0,-0.343612,5.295324,-2.647651,5.214794,1.160297,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.154618,0.006877,19,HOME,,sp,0,0,0,0,0,-0.303728,5.371001,-2.610835,5.235629,0.818525,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.160973,0.006355,20,HOME,,sp,0,0,0,0,0,-0.257709,5.651624,-2.570952,5.391722,0.366183,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.167028,0.006055,21,HOME,,sp,0,0,0,0,0,-0.220893,5.715957,-2.543340,5.267021,0.052359,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.175192,0.008164,22,HOME,,sp,0,0,0,0,0,-0.190214,5.422244,-2.521864,4.871544,-0.104964,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.177770,0.002578,23,HOME,,sp,0,0,0,0,0,-0.162602,6.215276,-2.500389,5.390211,-0.563767,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.183847,0.006077,24,HOME,,sp,0,0,0,0,0,-0.128854,6.115931,-2.478913,5.111736,-0.803944,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.192624,0.008776,25,HOME,,sp,0,0,0,0,0,-0.098175,5.722903,-2.460505,4.659592,-0.931473,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.195046,0.002423,26,HOME,,sp,0,0,0,0,0,-0.070563,6.573950,-2.448233,4.720423,-1.407680,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.202462,0.007416,27,HOME,,sp,0,0,0,0,0,-0.039884,6.208419,-2.439029,4.198528,-1.543458,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.209976,0.007513,28,HOME,,sp,0,0,0,0,0,-0.012272,5.828410,-2.432894,3.691250,-1.650348,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.214807,0.004832,29,HOME,,sp,0,0,0,0,0,0.006136,5.525604,-2.435961,3.042320,-1.706769,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.221054,0.006247,30,HOME,,sp,0,0,0,0,0,0.027612,5.212427,-2.442097,2.438640,-1.784621,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.226890,0.005835,31,HOME,,sp,0,0,0,0,0,0.039884,4.746010,-2.454369,1.757397,-1.742871,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.235222,0.008332,32,HOME,,sp,0,0,0,0,0,0.049087,4.199807,-2.466641,1.272855,-1.652641,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.239052,0.003831,33,HOME,,sp,0,0,0,0,0,0.061359,4.050386,-2.491185,0.120828,-1.705990,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.246356,0.007303,34,HOME,,sp,0,0,0,0,0,0.064427,3.505838,-2.521864,-0.527400,-1.567169,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.252436,0.006080,35,HOME,,sp,0,0,0,0,0,0.067495,3.055653,-2.555612,-1.280886,-1.456657,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.260183,0.007748,36,HOME,,sp,0,0,0,0,0,0.061359,2.478510,-2.607767,-2.098512,-1.234427,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.264885,0.004702,37,HOME,,sp,0,0,0,0,0,0.055223,1.910982,-2.644583,-2.958246,-1.015081,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.270841,0.005956,38,HOME,,sp,0,0,0,0,0,0.046019,1.392543,-2.696738,-3.827995,-0.785918,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.278291,0.007449,39,HOME,,sp,0,0,0,0,0,0.030680,0.874778,-2.748894,-4.304001,-0.507870,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.283976,0.005686,40,HOME,,sp,0,0,0,0,0,0.012272,0.257920,-2.819457,-5.520023,-0.175551,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.289564,0.005588,41,HOME,,sp,0,0,0,0,0,-0.006136,-0.274872,-2.871612,-6.091983,0.131549,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.295120,0.005555,42,HOME,,sp,0,0,0,0,0,-0.030680,-0.896376,-2.939107,-7.000706,0.514350,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.300746,0.005626,43,HOME,,sp,0,0,0,0,0,-0.055223,-1.416298,-3.009670,-7.831938,0.866676,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.307683,0.006937,44,HOME,,sp,0,0,0,0,0,-0.079767,-1.734529,-3.080233,-8.182839,1.158495,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.312123,0.004440,45,HOME,,sp,0,0,0,0,0,-0.098175,-2.096220,-3.138525,-8.924670,1.414264,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.317739,0.005616,46,HOME,,sp,0,0,0,0,0,-0.122718,-2.437343,3.080233,158.515469,1.712951,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.324650,0.006911,47,HOME,,sp,0,0,0,0,0,-0.141126,-2.471254,3.015806,133.339856,1.870386,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.329140,0.004489,48,HOME,,sp,0,0,0,0,0,-0.156466,-2.613121,2.966719,111.698699,2.035665,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.334770,0.005630,49,HOME,,sp,0,0,0,0,0,-0.168738,-2.548115,2.911496,93.472564,2.114338,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.341623,0.006854,50,HOME,,sp,0,0,0,0,0,-0.174874,-2.300188,2.862408,78.377360,2.089047,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.346119,0.004495,51,HOME,,sp,0,0,0,0,0,-0.181010,-2.159897,2.825593,65.392332,2.096047,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.351813,0.005694,52,HOME,,sp,0,0,0,0,0,-0.181010,-1.835913,2.785709,54.532849,1.998852,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.357977,0.006164,53,HOME,,sp,0,0,0,0,0,-0.177942,-1.485870,2.751962,45.531707,1.869295,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.363988,0.006010,54,HOME,,sp,0,0,0,0,0,-0.171806,-1.109854,2.724350,38.012843,1.707403,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.369986,0.005999,55,HOME,,sp,0,0,0,0,0,-0.159534,-0.636513,2.699806,31.697190,1.467226,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.379210,0.009223,56,HOME,,sp,0,0,0,0,0,-0.144194,-0.291564,2.678330,26.593351,1.241023,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.383470,0.004260,57,HOME,,sp,0,0,0,0,0,-0.131922,0.184236,2.662991,22.064266,1.000108,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.390977,0.007507,58,HOME,,sp,0,0,0,0,0,-0.107379,0.647019,2.650719,18.509417,0.664923,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.398500,0.007524,59,HOME,,sp,0,0,0,0,0,-0.082835,1.039305,2.644583,15.610670,0.350888,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.404276,0.005775,60,HOME,,sp,0,0,0,0,0,-0.061359,1.441206,2.644583,13.269069,0.058512,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.408855,0.004579,61,HOME,,sp,0,0,0,0,0,-0.042951,1.827976,2.644583,11.278709,-0.204781,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.414902,0.006047,62,HOME,,sp,0,0,0,0,0,-0.018408,2.162622,2.647651,9.663008,-0.501524,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.421622,0.006720,63,HOME,,sp,0,0,0,0,0,0.006136,2.386055,2.656855,8.418991,-0.764904,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
0.426316,0.004694,64,HOME,,sp,0,0,0,0,0,0.027612,2.714380,2.662991,7.352209,-1.035207,0.000000,0.000000,0.000004627,-0.724039,0.000000,-3.055690,0.000000
