t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,sp,0,0,0,0,0,-0.543029,0.000000,-3.089437,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.055727,0.005727,2,HOME,,sp,0,0,0,0,0,-0.543029,0.000000,-3.089437,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.061293,0.005566,3,HOME,,sp,0,0,0,0,0,-0.539961,0.082681,-3.086369,0.082681,3.000000,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.066906,0.005613,4,HOME,,sp,0,0,0,0,0,-0.533825,0.234247,-3.080233,0.234247,3.000000,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.073780,0.006874,5,HOME,,sp,0,0,0,0,0,-0.524621,0.399954,-3.067962,0.466903,3.000000,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.078495,0.004715,6,HOME,,sp,0,0,0,0,0,-0.512350,0.730392,-3.055690,0.787298,3.000000,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.083915,0.005420,7,HOME,,sp,0,0,0,0,0,-0.493942,1.130274,-3.037282,1.178644,3.000000,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.090781,0.006867,8,HOME,,sp,0,0,0,0,0,-0.469398,1.496875,-3.012738,1.537989,3.000000,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.095309,0.004528,9,HOME,,sp,0,0,0,0,0,-0.447922,1.983838,-2.991263,2.018785,2.988228,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.100904,0.005595,10,HOME,,sp,0,0,0,0,0,-0.417243,2.508812,-2.960583,2.538517,2.585299,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.107784,0.006880,11,HOME,,sp,0,0,0,0,0,-0.386563,2.801343,-2.929903,2.826592,2.252102,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.112276,0.004492,12,HOME,,sp,0,0,0,0,0,-0.355884,3.405635,-2.899224,3.427097,1.825378,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.117905,0.005628,13,HOME,,sp,0,0,0,0,0,-0.319068,3.875939,-2.865476,3.812420,1.389762,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.123784,0.005879,14,HOME,,sp,0,0,0,0,0,-0.288388,4.077325,-2.834796,4.023333,1.083910,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.129285,0.005501,15,HOME,,sp,0,0,0,0,0,-0.251573,4.469560,-2.797981,4.423667,0.671715,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.134900,0.005615,16,HOME,,sp,0,0,0,0,0,-0.214757,4.782578,-2.767301,4.579660,0.283285,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.141781,0.006881,17,HOME,,sp,0,0,0,0,0,-0.177942,4.867748,-2.733554,4.628388,-0.036790,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.146277,0.004496,18,HOME,,sp,0,0,0,0,0,-0.150330,5.058733,-2.709010,4.752927,-0.314979,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.151944,0.005667,19,HOME,,sp,0,0,0,0,0,-0.116583,5.193185,-2.684466,4.689633,-0.625295,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.158783,0.006839,20,HOME,,sp,0,0,0,0,0,-0.088971,5.019829,-2.662991,4.457227,-0.794181,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.163274,0.004491,21,HOME,,sp,0,0,0,0,0,-0.064427,5.086592,-2.644583,4.403446,-1.010560,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.168905,0.005631,22,HOME,,sp,0,0,0,0,0,-0.036816,5.059132,-2.626175,4.233282,-1.223215,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.175777,0.006872,23,HOME,,sp,0,0,0,0,0,-0.015340,4.769037,-2.616971,3.799193,-1.307993,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.180285,0.004507,24,HOME,,sp,0,0,0,0,0,0.003068,4.666261,-2.610835,3.433507,-1.424422,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.185914,0.005629,25,HOME,,sp,0,0,0,0,0,0.021476,4.456820,-2.604699,3.081981,-1.508852,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.192827,0.006913,26,HOME,,sp,0,0,0,0,0,0.033748,4.054576,-2.607767,2.553114,-1.486353,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.197285,0.004458,27,HOME,,sp,0,0,0,0,0,0.046019,3.859323,-2.610835,2.066913,-1.525952,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.202902,0.005618,28,HOME,,sp,0,0,0,0,0,0.055223,3.526178,-2.623107,1.429205,-1.499640,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.209779,0.006876,29,HOME,,sp,0,0,0,0,0,0.061359,3.131102,-2.638447,0.880198,-1.430205,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.214280,0.004501,30,HOME,,sp,0,0,0,0,0,0.061359,2.661437,-2.653787,0.236982,-1.289305,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.219916,0.005636,31,HOME,,sp,0,0,0,0,0,0.064427,2.343872,-2.678330,-0.451770,-1.218579,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.226783,0.006867,32,HOME,,sp,0,0,0,0,0,0.061359,1.925276,-2.705942,-0.987141,-1.068457,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.231305,0.004522,33,HOME,,sp,0,0,0,0,0,0.055223,1.432943,-2.733554,-1.755008,-0.871669,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.236905,0.005601,34,HOME,,sp,0,0,0,0,0,0.046019,0.971494,-2.770369,-2.477788,-0.659603,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.243856,0.006951,35,HOME,,sp,0,0,0,0,0,0.033748,0.560931,-2.813321,-3.033055,-0.438260,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.249411,0.005555,36,HOME,,sp,0,0,0,0,0,0.021476,0.145421,-2.856272,-3.737893,-0.215432,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.255030,0.005619,37,HOME,,sp,0,0,0,0,0,0.006136,-0.285887,-2.905360,-4.487592,0.036679,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.260656,0.005626,38,HOME,,sp,0,0,0,0,0,-0.009204,-0.652009,-2.945243,-4.877867,0.269234,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.266281,0.005626,39,HOME,,sp,0,0,0,0,0,-0.027612,-1.045037,-2.997398,-5.536870,0.534404,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.271901,0.005620,40,HOME,,sp,0,0,0,0,0,-0.049087,-1.461484,-3.052622,-6.180287,0.831144,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.278845,0.006944,41,HOME,,sp,0,0,0,0,0,-0.067495,-1.639903,-3.104777,-6.379898,1.031932,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.284412,0.005567,42,HOME,,sp,0,0,0,0,0,-0.085903,-1.889904,3.126253,162.468406,1.254195,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.290030,0.005618,43,HOME,,sp,0,0,0,0,0,-0.104311,-2.097944,3.077165,136.787411,1.463869,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.295653,0.005623,44,HOME,,sp,0,0,0,0,0,-0.116583,-2.110623,3.037282,115.205343,1.565847,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.301279,0.005626,45,HOME,,sp,0,0,0,0,0,-0.128854,-2.121225,2.994330,96.779358,1.667203,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.306902,0.005623,46,HOME,,sp,0,0,0,0,0,-0.138058,-2.048554,2.954447,81.198567,1.719032,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.313783,0.006881,47,HOME,,sp,0,0,0,0,0,-0.144194,-1.875031,2.917631,68.216220,1.716063,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.318281,0.004499,48,HOME,,sp,0,0,0,0,0,-0.144194,-1.593776,2.893088,57.165407,1.631686,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.323901,0.005620,49,HOME,,sp,0,0,0,0,0,-0.144194,-1.354710,2.865476,47.853594,1.559967,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.330779,0.006878,50,HOME,,sp,0,0,0,0,0,-0.141126,-1.084595,2.840932,40.140291,1.454388,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.335277,0.004498,51,HOME,,sp,0,0,0,0,0,-0.138058,-0.819594,2.825593,33.607688,1.350344,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.340909,0.005632,52,HOME,,sp,0,0,0,0,0,-0.128854,-0.451536,2.810253,28.158002,1.166296,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.347779,0.006870,53,HOME,,sp,0,0,0,0,0,-0.119651,-0.182850,2.801049,23.733347,1.012059,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.352277,0.004497,54,HOME,,sp,0,0,0,0,0,-0.107379,0.253896,2.791845,19.866356,0.782861,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.357903,0.005627,55,HOME,,sp,0,0,0,0,0,-0.095107,0.542952,2.788777,16.804617,0.597969,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.364777,0.006874,56,HOME,,sp,0,0,0,0,0,-0.079767,0.796252,2.785709,14.216976,0.399260,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.369278,0.004501,57,HOME,,sp,0,0,0,0,0,-0.064427,1.188065,2.788777,12.186680,0.158998,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.374905,0.005627,58,HOME,,sp,0,0,0,0,0,-0.046019,1.500585,2.791845,10.440466,-0.082020,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.381779,0.006875,59,HOME,,sp,0,0,0,0,0,-0.027612,1.677146,2.797981,9.008279,-0.282251,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.386279,0.004499,60,HOME,,sp,0,0,0,0,0,-0.009204,2.039246,2.804117,7.861595,-0.538143,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.391944,0.005666,61,HOME,,sp,0,0,0,0,0,0.009204,2.220687,2.813321,6.926019,-0.739837,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.398782,0.006838,62,HOME,,sp,0,0,0,0,0,0.030680,2.358684,2.825593,6.156316,-0.953042,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.403277,0.004494,63,HOME,,sp,0,0,0,0,0,0.049087,2.619257,2.837864,5.642453,-1.178476,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.408909,0.005632,64,HOME,,sp,0,0,0,0,0,0.067495,2.716626,2.850136,5.122923,-1.354949,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.415777,0.006868,65,HOME,,sp,0,0,0,0,0,0.088971,2.778149,2.865476,4.689497,-1.545212,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.420280,0.004503,66,HOME,,sp,0,0,0,0,0,0.104311,2.872453,2.880816,4.497098,-1.696221,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.425902,0.005622,67,HOME,,sp,0,0,0,0,0,0.122718,2.932682,2.896156,4.231781,-1.861552,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.432774,0.006871,68,HOME,,sp,0,0,0,0,0,0.138058,2.827637,2.911496,3.931872,-1.952757,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.437278,0.004504,69,HOME,,sp,0,0,0,0,0,0.150330,2.812147,2.923767,3.750746,-2.046285,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.442903,0.005625,70,HOME,,sp,0,0,0,0,0,0.162602,2.717557,2.936039,3.515366,-2.116083,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.449776,0.006872,71,HOME,,sp,0,0,0,0,0,0.174874,2.577785,2.948311,3.255923,-2.172326,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.454279,0.004504,72,HOME,,sp,0,0,0,0,0,0.181010,2.395475,2.957515,3.074072,-2.166720,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.459899,0.005620,73,HOME,,sp,0,0,0,0,0,0.187146,2.199922,2.969787,2.940496,-2.157142,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.466777,0.006878,74,HOME,,sp,0,0,0,0,0,0.190214,1.936844,2.975923,2.633244,-2.102762,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.471275,0.004498,75,HOME,,sp,0,0,0,0,0,0.190214,1.646318,2.982059,2.442867,-2.015604,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.476902,0.005626,76,HOME,,sp,0,0,0,0,0,0.190214,1.399370,2.988195,2.240021,-1.941520,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.483839,0.006937,77,HOME,,sp,0,0,0,0,0,0.187146,1.123128,2.991263,1.970354,-1.834104,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.488284,0.004445,78,HOME,,sp,0,0,0,0,0,0.181010,0.747618,2.991263,1.674801,-1.672363,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
0.493903,0.005619,79,HOME,,sp,0,0,0,0,0,0.171806,0.389772,2.994330,1.505482,-1.491378,0.000000,0.000000,0.000004627,-0.543029,0.000000,-3.089437,0.000000
