t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,sp,10,5,2,0,0,-0.684155,0.000000,3.138525,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.054603,0.004603,2,HOME,,sp,10,5,2,0,0,-0.684155,0.000000,3.138525,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.061498,0.006894,3,HOME,,sp,10,5,2,0,0,-0.681087,0.066750,3.141593,0.066750,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.068491,0.006993,4,HOME,,sp,10,5,2,0,0,-0.674952,0.188354,-3.132389,-134.521068,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.075495,0.007004,5,HOME,,sp,10,5,2,0,0,-0.662680,0.422903,-3.120117,-114.080106,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.081119,0.005624,6,HOME,,sp,10,5,2,0,0,-0.647340,0.768587,-3.101709,-96.477147,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.088142,0.007023,7,HOME,,sp,10,5,2,0,0,-0.622796,1.177539,-3.077165,-81.481335,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.093625,0.005483,8,HOME,,sp,10,5,2,0,0,-0.601320,1.588419,-3.052622,-68.587694,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.100498,0.006873,9,HOME,,sp,10,5,2,0,0,-0.573709,1.952766,-3.025010,-57.696930,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.105027,0.004529,10,HOME,,sp,10,5,2,0,0,-0.549165,2.472744,-2.997398,-48.127886,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.110648,0.005621,11,HOME,,sp,10,5,2,0,0,-0.518486,2.920502,-2.963651,-40.008166,3.000000,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.117752,0.007104,12,HOME,,sp,10,5,2,0,0,-0.484738,3.194981,-2.923767,-33.164831,2.919409,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.124510,0.006757,13,HOME,,sp,10,5,2,0,0,-0.441786,3.669190,-2.886952,-27.372859,2.433535,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.129000,0.004491,14,HOME,,sp,10,5,2,0,0,-0.408039,4.246067,-2.856272,-22.242152,1.990491,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.134629,0.005628,15,HOME,,sp,10,5,2,0,0,-0.368155,4.672098,-2.816389,-17.842888,1.543614,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.141501,0.006872,16,HOME,,sp,10,5,2,0,0,-0.334408,4.707885,-2.782641,-14.429853,1.262897,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.145994,0.004493,17,HOME,,sp,10,5,2,0,0,-0.316000,4.616306,-2.761165,-11.548338,1.143109,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.151652,0.005659,18,HOME,,sp,10,5,2,0,0,-0.300660,4.330467,-2.736622,-9.165516,1.106142,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.158499,0.006846,19,HOME,,sp,10,5,2,0,0,-0.291456,3.882556,-2.718214,-7.387371,1.166884,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.162996,0.004497,20,HOME,,sp,10,5,2,0,0,-0.288388,3.402496,-2.705942,-5.869971,1.286358,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.168625,0.005629,21,HOME,,sp,10,5,2,0,0,-0.288388,2.892122,-2.693670,-4.662432,1.439471,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.175508,0.006884,22,HOME,,sp,10,5,2,0,0,-0.291456,2.391449,-2.684466,-3.762505,1.614216,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
0.180011,0.004502,23,HOME,,sp,10,5,2,0,0,-0.294524,1.930520,-2.681398,-3.095917,1.777039,0.000000,0.000000,0.000004627,-0.684155,0.000000,3.138525,0.000000
