t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,kf,20,0,4,0,0,-0.230097,0.000000,3.132389,0.000000,1.840777,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.055877,0.005877,2,HOME,,kf,20,0,4,0,0,-0.230097,0.000000,3.129321,-0.078307,1.840777,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.062690,0.006813,3,HOME,,kf,20,0,4,0,0,-0.230097,0.000000,3.126253,-0.134105,1.840777,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.067179,0.004489,4,HOME,,kf,20,0,4,0,0,-0.230097,0.000000,3.129321,-0.011481,1.840777,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.072808,0.005629,5,HOME,,kf,20,0,4,0,0,-0.227029,0.081755,3.132389,0.071996,1.791707,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.079691,0.006882,6,HOME,,kf,20,0,4,0,0,-0.220893,0.203225,3.135457,0.128063,1.706178,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.084188,0.004497,7,HOME,,kf,20,0,4,0,0,-0.211689,0.479715,3.141593,0.313503,1.549600,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.089806,0.005618,8,HOME,,kf,20,0,4,0,0,-0.202485,0.653484,-3.129321,-167.154948,1.423838,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.096680,0.006873,9,HOME,,kf,20,0,4,0,0,-0.190214,0.823272,-3.120117,-141.880848,1.274727,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.101183,0.004503,10,HOME,,kf,20,0,4,0,0,-0.177942,1.108578,-3.107845,-120.189923,1.090961,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.106805,0.005622,11,HOME,,kf,20,0,4,0,0,-0.162602,1.351585,-3.092505,-101.752142,0.895340,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.113744,0.006939,12,HOME,,kf,20,0,4,0,0,-0.147262,1.480432,-3.077165,-86.157736,0.733968,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.119622,0.005878,13,HOME,,kf,20,0,4,0,0,-0.128854,1.728099,-3.061826,-72.842632,0.512405,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.125183,0.005561,14,HOME,,kf,20,0,4,0,0,-0.113515,1.882667,-3.046486,-61.502455,0.343317,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.130809,0.005626,15,HOME,,kf,20,0,4,0,0,-0.095107,2.091027,-3.031146,-51.868119,0.133546,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.137680,0.006871,16,HOME,,kf,20,0,4,0,0,-0.079767,2.112261,-3.015806,-43.753014,0.004458,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.142238,0.004558,17,HOME,,kf,20,0,4,0,0,-0.067495,2.199300,-3.006602,-36.887153,-0.119829,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.147812,0.005574,18,HOME,,kf,20,0,4,0,0,-0.052155,2.282178,-2.994330,-31.023862,-0.267411,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.153942,0.006130,19,HOME,,kf,20,0,4,0,0,-0.039884,2.240129,-2.985127,-26.145074,-0.352971,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.160573,0.006631,20,HOME,,kf,20,0,4,0,0,-0.024544,2.251134,-2.975923,-22.015098,-0.478991,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.167699,0.007127,21,HOME,,kf,20,0,4,0,0,-0.012272,2.171764,-2.969787,-18.583683,-0.553355,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.174644,0.006944,22,HOME,,kf,20,0,4,0,0,0.000000,2.111077,-2.963651,-15.663592,-0.633323,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.180195,0.005552,23,HOME,,kf,20,0,4,0,0,0.006136,1.960201,-2.963651,-13.314054,-0.637148,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.185825,0.005629,24,HOME,,kf,20,0,4,0,0,0.012272,1.829673,-2.963651,-11.316946,-0.647077,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.192699,0.006874,25,HOME,,kf,20,0,4,0,0,0.015340,1.622167,-2.969787,-9.753294,-0.609369,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
0.197184,0.004485,26,HOME,,kf,20,0,4,0,0,0.018408,1.481447,-2.975923,-8.495510,-0.591696,0.000000,0.000000,0.000004627,-0.230097,0.000000,3.132389,0.000000
