t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,sp,5,0,1,0,0,-0.503146,0.000000,-3.117049,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.057539,0.007539,2,HOME,,sp,5,0,1,0,0,-0.503146,0.000000,-3.117049,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.063280,0.005741,3,HOME,,sp,5,0,1,0,0,-0.500078,0.080165,-3.117049,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.069269,0.005989,4,HOME,,sp,5,0,1,0,0,-0.497010,0.144979,-3.110913,0.153677,3.000000,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.073919,0.004650,5,HOME,,sp,5,0,1,0,0,-0.487806,0.420152,-3.101709,0.427545,3.000000,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.080859,0.006940,6,HOME,,sp,5,0,1,0,0,-0.472466,0.688667,-3.083301,0.761258,3.000000,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.086402,0.005543,7,HOME,,sp,5,0,1,0,0,-0.457126,1.000471,-3.067962,1.062174,3.000000,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.092145,0.005743,8,HOME,,sp,5,0,1,0,0,-0.435651,1.411308,-3.046486,1.463755,3.000000,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.097776,0.005630,9,HOME,,sp,5,0,1,0,0,-0.408039,1.935228,-3.018874,1.979809,2.683743,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.103399,0.005623,10,HOME,,sp,5,0,1,0,0,-0.383495,2.299637,-2.997398,2.255694,2.378070,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.109022,0.005623,11,HOME,,sp,5,0,1,0,0,-0.352816,2.773050,-2.963651,2.817534,1.990610,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.114650,0.005628,12,HOME,,sp,5,0,1,0,0,-0.319068,3.256562,-2.929903,3.294374,1.575575,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.121547,0.006897,13,HOME,,sp,5,0,1,0,0,-0.282252,3.568755,-2.896156,3.534172,1.187393,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.127588,0.006041,14,HOME,,sp,5,0,1,0,0,-0.248505,3.871407,-2.862408,3.842012,0.826617,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.131936,0.004348,15,HOME,,sp,5,0,1,0,0,-0.217825,4.349097,-2.834796,4.218270,0.437873,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.138777,0.006841,16,HOME,,sp,5,0,1,0,0,-0.177942,4.571298,-2.797981,4.392821,0.052145,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.144402,0.005625,17,HOME,,sp,5,0,1,0,0,-0.150330,4.621942,-2.773437,4.388421,-0.183942,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.150150,0.005748,18,HOME,,sp,5,0,1,0,0,-0.116583,4.809302,-2.748894,4.370632,-0.510130,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.155771,0.005621,19,HOME,,sp,5,0,1,0,0,-0.085903,4.906577,-2.724350,4.369973,-0.784750,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.161406,0.005634,20,HOME,,sp,5,0,1,0,0,-0.064427,4.742313,-2.709010,4.122851,-0.907276,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.167150,0.005744,21,HOME,,sp,5,0,1,0,0,-0.036816,4.752003,-2.690602,3.985114,-1.131076,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.172774,0.005624,22,HOME,,sp,5,0,1,0,0,-0.015340,4.612006,-2.678330,3.714663,-1.260883,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.178402,0.005628,23,HOME,,sp,5,0,1,0,0,0.003068,4.410797,-2.672195,3.320994,-1.347783,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.184161,0.005760,24,HOME,,sp,5,0,1,0,0,0.021476,4.228586,-2.666059,2.982648,-1.440382,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.188527,0.004366,25,HOME,,sp,5,0,1,0,0,0.033748,4.015926,-2.666059,2.535251,-1.474758,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.195397,0.006869,26,HOME,,sp,5,0,1,0,0,0.046019,3.681506,-2.669127,2.087971,-1.472607,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.201026,0.005630,27,HOME,,sp,5,0,1,0,0,0.055223,3.374508,-2.678330,1.529547,-1.454139,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.206652,0.005625,28,HOME,,sp,5,0,1,0,0,0.061359,3.031945,-2.690602,0.972890,-1.400457,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.213525,0.006873,29,HOME,,sp,5,0,1,0,0,0.064427,2.644110,-2.709010,0.425213,-1.308651,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.218023,0.004498,30,HOME,,sp,5,0,1,0,0,0.064427,2.247494,-2.727418,-0.252417,-1.189666,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.223649,0.005626,31,HOME,,sp,5,0,1,0,0,0.064427,1.910370,-2.755029,-0.950675,-1.088528,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.230534,0.006885,32,HOME,,sp,5,0,1,0,0,0.058291,1.490125,-2.785709,-1.476521,-0.913368,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.235026,0.004492,33,HOME,,sp,5,0,1,0,0,0.052155,1.061731,-2.813321,-2.176980,-0.735762,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.240646,0.005620,34,HOME,,sp,5,0,1,0,0,0.039884,0.574934,-2.853204,-2.914930,-0.491548,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.247522,0.006876,35,HOME,,sp,5,0,1,0,0,0.027612,0.220975,-2.896156,-3.414708,-0.287186,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.252021,0.004499,36,HOME,,sp,5,0,1,0,0,0.015340,-0.221300,-2.932971,-4.129886,-0.056329,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.257650,0.005628,37,HOME,,sp,5,0,1,0,0,-0.003068,-0.678693,-2.978991,-4.736874,0.228152,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.264524,0.006874,38,HOME,,sp,5,0,1,0,0,-0.021476,-0.978574,-3.028078,-5.097504,0.465378,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.269025,0.004501,39,HOME,,sp,5,0,1,0,0,-0.036816,-1.343009,-3.071030,-5.764296,0.697427,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.274647,0.005623,40,HOME,,sp,5,0,1,0,0,-0.055223,-1.632614,-3.120117,-6.209135,0.931571,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.281522,0.006874,41,HOME,,sp,5,0,1,0,0,-0.073631,-1.789377,3.110913,130.682400,1.125862,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.286024,0.004502,42,HOME,,sp,5,0,1,0,0,-0.085903,-1.929805,3.071030,109.751327,1.266165,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.291656,0.005632,43,HOME,,sp,5,0,1,0,0,-0.101243,-2.048889,3.025010,92.062963,1.424609,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.298524,0.006868,44,HOME,,sp,5,0,1,0,0,-0.113515,-2.009594,2.982059,77.315386,1.510995,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.303025,0.004501,45,HOME,,sp,5,0,1,0,0,-0.122718,-2.014887,2.951379,64.695636,1.586214,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.308648,0.005623,46,HOME,,sp,5,0,1,0,0,-0.131922,-1.958196,2.914563,54.009124,1.642838,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.315527,0.006879,47,HOME,,sp,5,0,1,0,0,-0.134990,-1.731361,2.883884,45.238812,1.599331,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.320028,0.004501,48,HOME,,sp,5,0,1,0,0,-0.134990,-1.471657,2.859340,37.635093,1.521419,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.325652,0.005624,49,HOME,,sp,5,0,1,0,0,-0.134990,-1.250908,2.834796,31.335191,1.455195,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.331337,0.005685,50,HOME,,sp,5,0,1,0,0,-0.131922,-0.982329,2.819457,26.230197,1.350077,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.338152,0.006815,51,HOME,,sp,5,0,1,0,0,-0.122718,-0.632386,2.801049,21.890479,1.171463,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.343779,0.005627,52,HOME,,sp,5,0,1,0,0,-0.113515,-0.292170,2.788777,18.279764,0.995768,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.349399,0.005620,53,HOME,,sp,5,0,1,0,0,-0.104311,-0.002703,2.782641,15.374038,0.835296,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.355150,0.005751,54,HOME,,sp,5,0,1,0,0,-0.092039,0.317806,2.776505,12.907881,0.640969,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.360772,0.005622,55,HOME,,sp,5,0,1,0,0,-0.076699,0.679387,2.773437,10.889848,0.409776,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.366400,0.005628,56,HOME,,sp,5,0,1,0,0,-0.064427,0.904577,2.776505,9.338146,0.244045,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.372025,0.005625,57,HOME,,sp,5,0,1,0,0,-0.046019,1.259737,2.779573,8.019232,-0.009766,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.377645,0.005620,58,HOME,,sp,5,0,1,0,0,-0.030680,1.480180,2.785709,6.980108,-0.198617,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.384525,0.006880,59,HOME,,sp,5,0,1,0,0,-0.009204,1.726371,2.791845,6.066868,-0.444280,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.389021,0.004496,60,HOME,,sp,5,0,1,0,0,0.006136,1.979234,2.801049,5.463930,-0.642858,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.394647,0.005626,61,HOME,,sp,5,0,1,0,0,0.024544,2.173137,2.813321,4.971532,-0.848291,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.401522,0.006875,62,HOME,,sp,5,0,1,0,0,0.046019,2.315721,2.825593,4.493548,-1.062872,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.406024,0.004502,63,HOME,,sp,5,0,1,0,0,0.061359,2.479477,2.837864,4.228407,-1.234717,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.411647,0.005624,64,HOME,,sp,5,0,1,0,0,0.079767,2.598557,2.853204,4.003314,-1.417703,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.418525,0.006878,65,HOME,,sp,5,0,1,0,0,0.101243,2.677130,2.868544,3.737357,-1.613081,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.423041,0.004515,66,HOME,,sp,5,0,1,0,0,0.113515,2.683245,2.880816,3.584438,-1.713090,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.428657,0.005616,67,HOME,,sp,5,0,1,0,0,0.131922,2.772401,2.899224,3.538416,-1.887099,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.435527,0.006870,68,HOME,,sp,5,0,1,0,0,0.147262,2.691482,2.911496,3.275606,-1.985542,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.440023,0.004496,69,HOME,,sp,5,0,1,0,0,0.156466,2.594798,2.923767,3.193649,-2.030168,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.444600,0.004577,70,HOME,,sp,5,0,1,0,0,0.165670,2.507239,2.936039,3.116816,-2.077531,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.451409,0.006810,71,HOME,,sp,5,0,1,0,0,0.174874,2.333891,2.948311,2.919611,-2.099158,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.457024,0.005614,72,HOME,,sp,5,0,1,0,0,0.181010,2.147745,2.957515,2.727576,-2.092401,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.462648,0.005624,73,HOME,,sp,5,0,1,0,0,0.184078,1.907408,2.966719,2.563913,-2.044844,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.469523,0.006875,74,HOME,,sp,5,0,1,0,0,0.187146,1.688234,2.972855,2.313202,-2.003636,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.474024,0.004502,75,HOME,,sp,5,0,1,0,0,0.187146,1.434999,2.975923,2.068451,-1.927665,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.479650,0.005625,76,HOME,,sp,5,0,1,0,0,0.181010,1.056138,2.978991,1.839989,-1.764919,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.486520,0.006870,77,HOME,,sp,5,0,1,0,0,0.177942,0.830731,2.982059,1.630978,-1.672753,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.491022,0.004502,78,HOME,,sp,5,0,1,0,0,0.168738,0.399456,2.982059,1.386331,-1.469740,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.496645,0.005624,79,HOME,,sp,5,0,1,0,0,0.159534,0.094041,2.982059,1.178381,-1.304484,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.503522,0.006877,80,HOME,,sp,5,0,1,0,0,0.150330,-0.120831,2.978991,0.934702,-1.166392,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.508024,0.004503,81,HOME,,sp,5,0,1,0,0,0.138058,-0.511532,2.975923,0.692290,-0.951007,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.513658,0.005633,82,HOME,,sp,5,0,1,0,0,0.125786,-0.761571,2.975923,0.588447,-0.777820,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.520523,0.006866,83,HOME,,sp,5,0,1,0,0,0.110447,-0.982484,2.972855,0.433150,-0.588828,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.526614,0.006091,84,HOME,,sp,5,0,1,0,0,0.095107,-1.212898,2.969787,0.292620,-0.396985,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.530960,0.004347,85,HOME,,sp,5,0,1,0,0,0.082835,-1.454470,2.966719,0.142850,-0.226339,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.536553,0.005593,86,HOME,,sp,5,0,1,0,0,0.067495,-1.647735,2.966719,0.121423,-0.045641,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.543407,0.006854,87,HOME,,sp,5,0,1,0,0,0.052155,-1.736266,2.966719,0.103209,0.103637,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.549043,0.005636,88,HOME,,sp,5,0,1,0,0,0.036816,-1.884087,2.969787,0.169380,0.270702,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.555305,0.006262,89,HOME,,sp,5,0,1,0,0,0.024544,-1.895450,2.972855,0.217467,0.372285,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.560300,0.004994,90,HOME,,sp,5,0,1,0,0,0.012272,-1.979699,2.975923,0.276989,0.495735,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.567151,0.006851,91,HOME,,sp,5,0,1,0,0,0.000000,-1.951430,2.982059,0.369783,0.585429,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.572774,0.005623,92,HOME,,sp,5,0,1,0,0,-0.012272,-1.986056,2.991263,0.559821,0.693992,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.578402,0.005628,93,HOME,,sp,5,0,1,0,0,-0.021476,-1.933462,2.997398,0.639391,0.751844,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.584023,0.005621,94,HOME,,sp,5,0,1,0,0,-0.027612,-1.807177,3.009670,0.870950,0.763046,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.589651,0.005628,95,HOME,,sp,5,0,1,0,0,-0.036816,-1.781401,3.025010,1.149142,0.828945,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.595272,0.005621,96,HOME,,sp,5,0,1,0,0,-0.039884,-1.596057,3.037282,1.304236,0.797885,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.602144,0.006872,97,HOME,,sp,5,0,1,0,0,-0.046019,-1.490584,3.058758,1.577375,0.815331,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.607772,0.005628,98,HOME,,sp,5,0,1,0,0,-0.049087,-1.348772,3.077165,1.831421,0.797331,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.613397,0.005625,99,HOME,,sp,5,0,1,0,0,-0.052155,-1.228273,3.095573,2.047609,0.785725,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.619024,0.005628,100,HOME,,sp,5,0,1,0,0,-0.052155,-1.044032,3.117049,2.312884,0.730452,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.625328,0.006304,101,HOME,,sp,5,0,1,0,0,-0.052155,-0.887427,3.141593,2.549935,0.683471,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.630588,0.005260,102,HOME,,sp,5,0,1,0,0,-0.052155,-0.754313,-3.120117,-176.396821,0.643537,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.636157,0.005569,103,HOME,,sp,5,0,1,0,0,-0.049087,-0.558524,-3.092505,-149.193521,0.560256,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.640525,0.004368,104,HOME,,sp,5,0,1,0,0,-0.046019,-0.369381,-3.071030,-126.076944,0.478970,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.647398,0.006873,105,HOME,,sp,5,0,1,0,0,-0.042951,-0.247020,-3.043418,-106.562815,0.417718,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.653029,0.005632,106,HOME,,sp,5,0,1,0,0,-0.042951,-0.209967,-3.018874,-89.924650,0.406602,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.658646,0.005616,107,HOME,,sp,5,0,1,0,0,-0.039884,-0.096534,-2.994330,-75.780452,0.348028,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.665529,0.006883,108,HOME,,sp,5,0,1,0,0,-0.036816,-0.015197,-2.969787,-63.878525,0.299083,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.670022,0.004493,109,HOME,,sp,5,0,1,0,0,-0.033748,0.089503,-2.948311,-53.579801,0.243130,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.675668,0.005646,110,HOME,,sp,5,0,1,0,0,-0.033748,0.076078,-2.926835,-44.972226,0.247157,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.682534,0.006866,111,HOME,,sp,5,0,1,0,0,-0.033748,0.064666,-2.905360,-37.757208,0.250581,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.687037,0.004503,112,HOME,,sp,5,0,1,0,0,-0.033748,0.054966,-2.890020,-31.582696,0.253491,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.692648,0.005611,113,HOME,,sp,5,0,1,0,0,-0.033748,0.046721,-2.871612,-26.353214,0.255964,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.699606,0.006957,114,HOME,,sp,5,0,1,0,0,-0.036816,-0.026432,-2.859340,-22.135653,0.302454,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.705617,0.006012,115,HOME,,sp,5,0,1,0,0,-0.039884,-0.099016,-2.844000,-18.432557,0.348773,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.711662,0.006045,116,HOME,,sp,5,0,1,0,0,-0.046019,-0.236422,-2.834796,-15.439287,0.439082,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.716213,0.004551,117,HOME,,sp,5,0,1,0,0,-0.049087,-0.302085,-2.825593,-12.820014,0.483325,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.720527,0.004314,118,HOME,,sp,5,0,1,0,0,-0.055223,-0.470106,-2.819457,-10.683679,0.582818,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.727803,0.007276,119,HOME,,sp,5,0,1,0,0,-0.058291,-0.462839,-2.813321,-8.954629,0.605182,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.733199,0.005396,120,HOME,,sp,5,0,1,0,0,-0.067495,-0.649269,-2.810253,-7.526149,0.734742,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.738878,0.005679,121,HOME,,sp,5,0,1,0,0,-0.073631,-0.713953,-2.807185,-6.316190,0.803235,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.746435,0.007556,122,HOME,,sp,5,0,1,0,0,-0.082835,-0.789563,-2.807185,-5.368761,0.899549,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.754078,0.007644,123,HOME,,sp,5,0,1,0,0,-0.092039,-0.851739,-2.807185,-4.563447,0.991833,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.761344,0.007265,124,HOME,,sp,5,0,1,0,0,-0.101243,-0.914009,-2.810253,-3.942274,1.084145,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.765707,0.004364,125,HOME,,sp,5,0,1,0,0,-0.107379,-0.987820,-2.813321,-3.456389,1.155375,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.771287,0.005580,126,HOME,,sp,5,0,1,0,0,-0.113515,-1.004593,-2.819457,-3.102876,1.209494,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.778148,0.006861,127,HOME,,sp,5,0,1,0,0,-0.119651,-0.988050,-2.825593,-2.771591,1.253619,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.783780,0.005631,128,HOME,,sp,5,0,1,0,0,-0.128854,-1.085012,-2.831729,-2.519298,1.356339,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.789425,0.005645,129,HOME,,sp,5,0,1,0,0,-0.131922,-1.003776,-2.840932,-2.385951,1.356512,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.793899,0.004474,130,HOME,,sp,5,0,1,0,0,-0.138058,-1.058929,-2.847068,-2.233777,1.422145,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.800780,0.006881,131,HOME,,sp,5,0,1,0,0,-0.144194,-1.033844,-2.856272,-2.099344,1.463707,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.806397,0.005616,132,HOME,,sp,5,0,1,0,0,-0.147262,-0.960705,-2.862408,-1.948317,1.466309,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.812026,0.005629,133,HOME,,sp,5,0,1,0,0,-0.150330,-0.898347,-2.871612,-1.901312,1.472145,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
0.817662,0.005636,134,HOME,,sp,5,0,1,0,0,-0.153398,-0.845247,-2.880816,-1.861071,1.480759,0.000000,0.000000,0.000004627,-0.503146,0.000000,-3.117049,0.000000
