t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
9.512775,0.004502,2048,BALANCE,,sp,5,0,1,0,1,-0.076817,0.085210,0.000375,0.076436,0.315317,1.356984,1.000000,0.000004627,-0.076817,0.085210,0.000375,0.076436
9.518398,0.005623,2049,BALANCE,,sp,5,0,1,0,1,-0.076152,0.110964,0.000049,0.047050,0.297955,1.356555,1.000000,0.000004627,-0.076152,0.110964,0.000049,0.047050
9.525278,0.006880,2050,BALANCE,,sp,5,0,1,0,1,-0.076359,0.093691,0.006224,0.369903,0.564922,1.356030,1.000000,0.000004627,-0.076359,0.093691,0.006224,0.369903
9.531683,0.006405,2051,BALANCE,,sp,5,0,1,0,1,-0.076748,0.067188,0.001868,0.055588,0.305063,1.355538,1.000000,0.000004627,-0.076748,0.067188,0.001868,0.055588
9.537711,0.006029,2052,BALANCE,,sp,5,0,1,0,1,-0.076171,0.097459,0.004542,0.191604,0.426471,1.355079,1.000000,0.000004627,-0.076171,0.097459,0.004542,0.191604
9.545191,0.007479,2053,BALANCE,,sp,5,0,1,0,1,-0.070816,0.365270,0.002807,0.063744,0.384588,1.354550,1.000000,0.000004627,-0.070816,0.365270,0.002807,0.063744
9.552783,0.007592,2054,BALANCE,,sp,5,0,1,0,1,-0.074397,0.101102,0.003468,0.087583,0.346053,1.353985,1.000000,0.000004627,-0.074397,0.101102,0.003468,0.087583
9.560356,0.007573,2055,BALANCE,,sp,5,0,1,0,1,-0.072658,0.170848,-0.002856,-0.261478,0.071212,1.353434,1.000000,0.000004627,-0.072658,0.170848,-0.002856,-0.261478
9.567837,0.007481,2056,BALANCE,,sp,5,0,1,0,1,-0.067478,0.404362,0.001622,0.049356,0.376688,1.352930,1.000000,0.000004627,-0.067478,0.404362,0.001622,0.049356
9.574620,0.006783,2057,BALANCE,,sp,5,0,1,0,1,-0.065590,0.406844,-0.001309,-0.111450,0.243862,1.352485,1.000000,0.000004627,-0.065590,0.406844,-0.001309,-0.111450
9.580160,0.005539,2058,BALANCE,,sp,5,0,1,0,1,-0.067125,0.233217,0.000593,0.020985,0.312236,1.352113,1.000000,0.000004627,-0.067125,0.233217,0.000593,0.020985
