t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,kf,15,5,3,0,0,-0.144194,0.000000,3.132389,0.000000,1.153554,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.057089,0.007089,2,HOME,,kf,15,5,3,0,0,-0.141126,0.064917,3.132389,0.000000,1.109535,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.063899,0.006810,3,HOME,,kf,15,5,3,0,0,-0.134990,0.190333,3.135457,0.067577,1.022823,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.068396,0.004497,4,HOME,,kf,15,5,3,0,0,-0.131922,0.264109,3.135457,0.057440,0.976146,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.074015,0.005619,5,HOME,,kf,15,5,3,0,0,-0.125786,0.388298,3.138525,0.130727,0.889802,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.080888,0.006873,6,HOME,,kf,15,5,3,0,0,-0.119651,0.463967,-3.138525,-136.882281,0.818014,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.085405,0.004517,7,HOME,,kf,15,5,3,0,0,-0.116583,0.496258,-3.132389,-116.146167,0.783783,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.091019,0.005614,8,HOME,,kf,15,5,3,0,0,-0.107379,0.667743,-3.126253,-98.560292,0.658706,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.097907,0.006889,9,HOME,,kf,15,5,3,0,0,-0.098175,0.767999,-3.120117,-83.642637,0.554998,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.102402,0.004495,10,HOME,,kf,15,5,3,0,0,-0.092039,0.857579,-3.113981,-70.891461,0.479037,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.108016,0.005614,11,HOME,,kf,15,5,3,0,0,-0.082835,0.974851,-3.104777,-60.011834,0.370224,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.114939,0.006924,12,HOME,,kf,15,5,3,0,0,-0.073631,1.028028,-3.095573,-50.810654,0.280640,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.119581,0.004642,13,HOME,,kf,15,5,3,0,0,-0.064427,1.171250,-3.089437,-42.990772,0.164043,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.125144,0.005562,14,HOME,,kf,15,5,3,0,0,-0.055223,1.243762,-3.083301,-36.376690,0.068658,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.130767,0.005624,15,HOME,,kf,15,5,3,0,0,-0.049087,1.220862,-3.077165,-30.756522,0.026441,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.136398,0.005630,16,HOME,,kf,15,5,3,0,0,-0.042951,1.201204,-3.071030,-25.979572,-0.016750,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.142014,0.005617,17,HOME,,kf,15,5,3,0,0,-0.036816,1.184885,-3.067962,-22.000705,-0.060941,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.148888,0.006874,18,HOME,,kf,15,5,3,0,0,-0.030680,1.141046,-3.064894,-18.633653,-0.096877,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.153408,0.004519,19,HOME,,kf,15,5,3,0,0,-0.030680,0.969889,-3.067962,-15.940436,-0.045530,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
0.159020,0.005612,20,HOME,,kf,15,5,3,0,0,-0.030680,0.824405,-3.071030,-13.631366,-0.001885,0.000000,0.000000,0.000004627,-0.144194,0.000000,3.132389,0.000000
