t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,kf,5,0,1,0,0,-0.395767,0.000000,3.132389,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.055705,0.005705,2,HOME,,kf,5,0,1,0,0,-0.395767,0.000000,3.132389,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.061267,0.005561,3,HOME,,kf,5,0,1,0,0,-0.392699,0.082748,3.135457,0.082748,3.000000,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.067148,0.005882,4,HOME,,kf,5,0,1,0,0,-0.386563,0.226816,3.141593,0.226816,3.000000,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.073950,0.006802,5,HOME,,kf,5,0,1,0,0,-0.374291,0.463419,-3.126253,-138.028684,2.855305,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.079561,0.005611,6,HOME,,kf,5,0,1,0,0,-0.362019,0.721967,-3.113981,-116.996320,2.679566,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.085152,0.005591,7,HOME,,kf,5,0,1,0,0,-0.343612,1.107547,-3.095573,-98.952997,2.416629,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.090759,0.005607,8,HOME,,kf,5,0,1,0,0,-0.322136,1.515917,-3.074097,-83.535545,2.122313,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.097640,0.006880,9,HOME,,kf,5,0,1,0,0,-0.294524,1.890493,-3.046486,-70.403250,1.789047,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.102141,0.004501,10,HOME,,kf,5,0,1,0,0,-0.273049,2.322621,-3.025010,-59.127060,1.487602,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.107760,0.005619,11,HOME,,kf,5,0,1,0,0,-0.245437,2.711326,-2.997398,-49.520903,1.150098,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.114635,0.006875,12,HOME,,kf,5,0,1,0,0,-0.214757,2.973977,-2.966719,-41.423418,0.825865,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
0.119137,0.004502,13,HOME,,kf,5,0,1,0,0,-0.190214,3.345628,-2.945243,-34.494376,0.518021,0.000000,0.000000,0.000004627,-0.395767,0.000000,3.132389,0.000000
