t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,sp,300,100,60,0,0,-0.509282,0.000000,3.095573,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.057480,0.007480,2,HOME,,sp,300,100,60,0,0,-0.509282,0.000000,3.095573,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.063189,0.005710,3,HOME,,sp,300,100,60,0,0,-0.506214,0.080598,3.098641,0.080598,3.000000,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.070119,0.006929,4,HOME,,sp,300,100,60,0,0,-0.500078,0.201331,3.104777,0.201331,3.000000,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.077116,0.006997,5,HOME,,sp,300,100,60,0,0,-0.484738,0.500000,3.120117,0.500000,3.000000,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.084095,0.006980,6,HOME,,sp,300,100,60,0,0,-0.466330,0.820598,3.138525,0.820598,3.000000,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.091109,0.007014,7,HOME,,sp,300,100,60,0,0,-0.441786,1.222402,-3.117049,-133.084788,3.000000,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.098110,0.007001,8,HOME,,sp,300,100,60,0,0,-0.414175,1.630645,-3.089437,-112.530466,2.824205,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.105106,0.006996,9,HOME,,sp,300,100,60,0,0,-0.380427,2.109652,-3.055690,-94.927292,2.410522,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.112119,0.007013,10,HOME,,sp,300,100,60,0,0,-0.340544,2.646296,-3.015806,-79.835107,1.930461,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.119126,0.007008,11,HOME,,sp,300,100,60,0,0,-0.300660,3.103058,-2.975923,-67.006134,1.474364,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.126452,0.007326,12,HOME,,sp,300,100,60,0,0,-0.257709,3.517083,-2.936039,-56.138551,1.006545,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.133334,0.006882,13,HOME,,sp,300,100,60,0,0,-0.214757,3.925630,-2.896156,-46.848524,0.540370,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.140311,0.006977,14,HOME,,sp,300,100,60,0,0,-0.171806,4.260197,-2.859340,-39.029749,0.096388,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.147317,0.007006,15,HOME,,sp,300,100,60,0,0,-0.131922,4.475096,-2.822525,-32.387045,-0.287150,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.154315,0.006998,16,HOME,,sp,300,100,60,0,0,-0.095107,4.592936,-2.791845,-26.871401,-0.617026,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.161324,0.007009,17,HOME,,sp,300,100,60,0,0,-0.058291,4.691880,-2.767301,-22.315435,-0.941234,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.168318,0.006993,18,HOME,,sp,300,100,60,0,0,-0.024544,4.711977,-2.745826,-18.507469,-1.217244,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.175316,0.006999,19,HOME,,sp,300,100,60,0,0,0.003068,4.596969,-2.730486,-15.402577,-1.403634,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.182316,0.007000,20,HOME,,sp,300,100,60,0,0,0.027612,4.433376,-2.718214,-12.829215,-1.550906,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.189326,0.007009,21,HOME,,sp,300,100,60,0,0,0.049087,4.227942,-2.715146,-10.839179,-1.661082,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.196322,0.006997,22,HOME,,sp,300,100,60,0,0,0.067495,3.988385,-2.715146,-9.213303,-1.736477,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.203317,0.006994,23,HOME,,sp,300,100,60,0,0,0.079767,3.653311,-2.724350,-8.028695,-1.734129,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.210318,0.007002,24,HOME,,sp,300,100,60,0,0,0.088971,3.302490,-2.739690,-7.153018,-1.702514,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.217313,0.006995,25,HOME,,sp,300,100,60,0,0,0.092039,2.872905,-2.761165,-6.540585,-1.598182,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.224379,0.007066,26,HOME,,sp,300,100,60,0,0,0.092039,2.441970,-2.791845,-6.210773,-1.468902,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.231358,0.006978,27,HOME,,sp,300,100,60,0,0,0.085903,1.943785,-2.828661,-6.070494,-1.270359,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.238354,0.006996,28,HOME,,sp,300,100,60,0,0,0.073631,1.389092,-2.871612,-6.080857,-1.005776,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.245356,0.007002,29,HOME,,sp,300,100,60,0,0,0.061359,0.917854,-2.917631,-6.154507,-0.766230,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
0.252346,0.006989,30,HOME,,sp,300,100,60,0,0,0.039884,0.319282,-2.972855,-6.416487,-0.414853,0.000000,0.000000,0.000004627,-0.509282,0.000000,3.095573,0.000000
