t_s,dt_s,sample,mode,event,strategy,delay_ms,jitter_ms,delay_steps,jitter_offset,effective_depth,theta_w_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,voltage_cmd_V,theta_integral,delay_blend,Rf_active,kf_theta,kf_theta_dot,kf_alpha,kf_alpha_dot
0.050000,0.050000,1,HOME,,sp,300,100,60,0,0,-0.408039,0.000000,-2.923767,0.000000,3.000000,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.055911,0.005911,2,HOME,,sp,300,100,60,0,0,-0.401903,0.155711,-2.911496,0.311422,3.000000,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.061600,0.005689,3,HOME,,sp,300,100,60,0,0,-0.395767,0.294143,-2.899224,0.588285,3.000000,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.066074,0.004474,4,HOME,,sp,300,100,60,0,0,-0.389631,0.455719,-2.890020,0.808589,2.980333,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.070710,0.004635,5,HOME,,sp,300,100,60,0,0,-0.380427,0.685192,-2.877748,1.084408,2.837860,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.076580,0.005870,6,HOME,,sp,300,100,60,0,0,-0.371223,0.817596,-2.862408,1.313718,2.724508,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.081405,0.004825,7,HOME,,sp,300,100,60,0,0,-0.358952,1.076440,-2.850136,1.498144,2.548680,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.087758,0.006353,8,HOME,,sp,300,100,60,0,0,-0.343612,1.277163,-2.834796,1.635612,2.365745,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.094513,0.006755,9,HOME,,sp,300,100,60,0,0,-0.319068,1.630588,-2.810253,1.935270,2.063367,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.101557,0.007043,10,HOME,,sp,300,100,60,0,0,-0.297592,1.843367,-2.788777,2.102346,1.827728,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.108978,0.007422,11,HOME,,sp,300,100,60,0,0,-0.266913,2.186918,-2.764233,2.283039,1.479226,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
0.114866,0.005887,12,HOME,,sp,300,100,60,0,0,-0.245437,2.406058,-2.745826,2.409593,1.241678,0.000000,0.000000,0.000004627,-0.408039,0.000000,-2.923767,0.000000
